id,title,text,category,ref,updated,text_url
700,"""문재인 대통령님! 감사합니다"" 방탄소년단 감사 인사",사진 크게보기 방탄소년단. [사진 빅히트엔터테인먼트] 그룹 방탄소년단이 문재인 대통령의 축전에 감사 인사를 전했다. 앞서 문 대통령이 방탄소년단에 남긴 '빌보드 1위 축하' 축전에 답해서...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22675995
701,"디지털로 하나된 세상, 라틴팝이 밀려온다",푸에르토리코 출신 대디 양키(왼쪽)와 루이스 폰시가 협업한 ‘데스파시토’는 유튜브 조회수 51억 뷰를 돌파했다. [유튜브 캡처] “스페인어로 된 노래를 좋아해 주셔서 감사합니다. 함께 노...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22675798
702,"또 일 낸 방탄, 빌보드 싱글 톱10 오르다",방탄소년단은 정규 3집으로 빌보드 앨범 및 싱글 차트에서 선전하고 있다. [사진 빅히트엔터테인먼트] 방탄소년단(BTS)이 이번엔 빌보드 싱글 차트 정복에 나섰다. 미국 빌보드는 29일(현지시간)...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22671381
703,오바마가 사랑한 힙합 황제 … 켄드릭 라마 7월 첫 내한,켄드릭 라마 지난달 힙합 뮤지션 최초로 퓰리쳐상(음악 부문)을 수상한 미국 ‘힙합 제왕’ 켄드릭 라마(31·사진)가 오는 7월 한국팬을 찾는다. 현대카드는 “7월 30일 서울 잠실종합운동장 보...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22667653
704,빌보드 1위 방탄소년단 … “한국어로 된 노래가 미국 점령”,지난 20일 미국 라스베이거스에서 열린 빌보드 시상식에서 ‘페이크 러브’를 선보이고 있는 방탄소년단. 이들은 2015년 ‘빌보드 200’에 171위로 처음 진입한 데 이어 꾸준한 성장세를 보이고 ...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22664312
705,뮤지컬로 듣는 신중현의 ‘미인’ ‘커피 한 잔’,지난 24일 뮤지컬 ‘미인’ 쇼케이스에서 이승현(왼쪽)·김찬호 배우가 노래하고 있다. [사진 홍컴퍼니] “음악인으로서 영광이다.” ? 히트곡 모은 무대 다음달 15일에 1930년대 무성영화관 배경...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22664280
706,"[서소문사진관] 스팅, 브라운대학 명예박사학위 받고 'My One and Only Love' 불러",스팅이 27일 브라운대학교에서 명예박사학위를 수여받고 감격스런 제스처를 취하고 있다. 오른쪽은 이날 함께 박사학위를 받은 부인 트루디 스타일러.[로이터=연합뉴스] ?가수 스팅이 27일(현...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22664261
707,YG “고지용 재결합 확률 적어…프로필 수정 요청하겠다”,서울 상암월드컵경기장에서 열린 MBC ‘무한도전 토토가2 젝스키스 게릴라 콘서트’에서 젝스키스가 6인 완전체로 무대에 올라 멤버별로 각자 인사를 전하고 있다. [뉴스1] ? 그룹 젝스키스의 ...,4,중앙일보,2018.06.28 08:38,https://news.joins.com/article/22661812
708,‘여고괴담’ 20년 … 우리 시대 학교는 왜 공포스러운가,왼쪽부터 20년 전 ‘여고괴담’ 1편이 배출한 배우 박진희·김규리·최강희·윤지혜. [사진 씨네2000] 공포영화 ‘여고괴담’ 시리즈가 올해 20주년을 맞았다. 1998년 나온 1편은 한국형 학원 공포...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22910790
709,한국 학교 공포물 원조 '여고괴담' 20년 흘렀는데 공감되네,"개봉 당시 250만 관객을 모으며 한국공포영화 흥행 기록을 세웠던 '여고괴담'(감독 박기형, 1998). 사진=씨네2000 1998년 1편 개봉 당시 큰 흥행을 거두며 한국형 학원 공포물이라는 새로운 장르를 ...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22909889
710,美 영화 '크레이지 리치 아시안스' 돌풍… 아시아 부자 가문은 어디?,"아시아계 배우들만 출연하는 영화 ‘크레이지 리치 아시안스(Crazy Rich Asians)’가 예상 밖의 흥행 돌풍을 일으키자, CNN이 22일(현지시간) ‘아시아의 부자 가문’을 조명하는 기사를 게재했다. ? ...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22909628
711,까칠해도 귀여운 박보영 “판타지 사랑은 이제 그만”,22일 개봉하는 로맨스 영화 ‘너의 결혼식’에서 김영광과 함께 주연을 맡은 박보영. 독립적이고 까칠한 여성 캐릭터로 ‘첫사랑 소녀’에 대한 기존의 선입견을 뒤집었다. [권혁재 사진전문...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22900736
712,"배우 유재명, 띠동갑 여자친구와 10월 결혼",사진 크게보기 배우 유재명. [일간스포츠] 배우 유재명(45)이 오는 10월 띠동갑 여자친구와 결혼식을 올린다. ? ? 20일 유재명 소속사 샛별당엔터테인먼트는 “유재명이 오는 10월 21일 결혼한다...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22898708
713,"대세 배우 이성민…‘목격자’ 주말 1위, ‘공작’ 역대 주연작 1위",영화 '공작'. 사진=CJ엔터테인먼트 ‘믿고 보는 배우’의 힘일까. 배우 이성민이 주연을 맡아 여름 극장가에 한 주 차이로 잇달아 선보인 ‘목격자’(감독 조규장)와 ‘공작’(감독 윤종빈)이 ...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22898299
714,‘크레이지 리치 아시안’ 돌풍,"영화 ‘크레이지...’의 아콰피나. [AP=연합뉴스] 주요 출연진이 모두 아시아계 배우인 할리우드 로맨틱 코미디 ‘크레이지 리치 아시안스(Crazy Rich Asians, 감독 존 추)’가 15일 미국에서 개봉, 호...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22897315
715,"원조 디바 휘트니 휴스턴, 그의 때이른 죽음","가수 휘트니 휴스턴. 노래와 더불어 영화 ‘보디가드’로도 세계적 인기를 누렸다. [사진 판씨네마] 1992년 케빈 코스트너와 함께 주연을 맡은 영화 ‘보디가드’, 이 영화에서 직접 부른 노래 ...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22897314
716,[영화 속 그곳]송강호 열연 '변호인' 촬영지… 대전 옛 충남도청,동영상 재생 추천영상 더보기 ? #1. 법원 계단을 내려오던 신문사 기자 윤택(이성민)은 진우(임시완)의 변호를 맡은 친구 송우석(송강호) 변호사에게 비아냥거리면서 말한다. “돈 엥가히 벌드...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22897256
717,"성폭력 가해자의 최후? 케빈 스페이시 영화, 개봉날 14만원 벌어",성폭력 의혹에 휩싸여 넷플릭스의 '하우스 오브 카드'에서 퇴출된 케빈 스페이시. [중앙포토] ? 성폭력 가해자로 지목된 뒤 영화계에서 사실상 퇴출된 케빈 스페이시의 신작 영화가 개봉 첫날 1...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22896708
718,"박보영은 오래 지켜본다. 연애도, 연기 변신도",배우 박보영이 서울 삼청동 카페에서 포즈를 취하고 있다. 권혁재 사진전문기자 22일 개봉하는 영화 ‘너의 결혼식’(감독 이석근)은 올여름 극장가의 유일한 한국 로맨스다. ‘국민 여동생’ ...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22895953
719,1년간 455억원 벌어들인 ‘세계 수입 1위 여자배우’는 누구?,스칼렛 조핸슨 [일간스포츠] ? 세계에서 가장 돈을 많이 버는 여자배우는 할리우드에서 활약하는 스칼렛 조핸슨(33)인 것으로 나타났다. ? 16일(현지시간) 미국 경제매체 포브스가 세전 수입 기...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22893169
720,아파트 살인범이 우리집을 쫓아온다,‘목격자’의 이성민. 아파트 베란다에서 범죄를 목격하고 살인마의 위협에 시달린다. [사진 NEW] 한밤중 아파트 단지 한가운데 야외 마당에서 잔혹한 범죄가 벌어진다. 그 시간에 깨어 있던 사...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22888590
721,영화 ‘공작’ 속 북한 현실 보여주는 구룡강 장마당은 어디?,영화 ‘공작’에서 북한의 현실을 신랄하게 보여주는 대표적 장소인 평안북도 영변군 구룡강 장마당으로 등장한 DB메탈 사택. [사진 동해시] ? 200만 관객을 돌파한 한국형 첩보영화 ‘공작’(...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22885753
722,반려동물 마음 타로카드로 읽고 동물영화 보고…주말엔 여기,"제6회 순천만세계동물영화제에서 야외 상영하는 영화 '고양이 케디' [사진 찬란] 야외극장에서 동물영화를 볼 수도, 타로카드로 우리 집 반려동물 심리도 점쳐볼 수 있다. 17일부터 21일까지 전...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22884059
723,"웹툰 영화화 뛰어든 네이버, 침체된 충무로 날개 달까",‘스튜디오N’ 권미경 대표. 네이버웹툰이 새로 설립한 이 회사는 웹툰 원작으로 영화화할 작품을 이달 중 발표할 예정이다. [권혁재 사진전문기자] 네이버가 웹툰을 무기로 영화에 뛰어들었...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22883442
724,"""한국의 마블? 좋은 지향점이지만 우리는 이제 신장개업""","네이버 영화사업부 권미경 대표가 9일 본지와 인터뷰를 하고 있다. 권혁재 사진전문기자 “극장 관객이 연간 2억 명대로 정체되고, 한국영화는 늘 나오던 이야기만 나온다고 욕먹던 상황에서 ...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22881908
725,"또 성폭행 혐의…“스티븐 시걸, 검찰 수사 받는 중”",스티븐 시걸 [연합뉴스] ? 할리우드 액션 스타 스티븐 시걸(66)이 새로운 성폭행 혐의로 미국 로스앤젤레스(LA) 카운티 검찰청의 조사를 받고 있다고 일간 로스앤젤레스타임스(LAT)가 10일(현지시...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22877660
726,"액션·총격전 없는 첩보극, 스파이는 연기자다","영화 ‘공작’의 북한 대외경제위 처장 리명운(이성민 분)과 대북사업가로 위장하고 그에게 접근한 안기부 공작원 박석영(황정민 분). [사진 CJ엔터테인먼트] 첩보영화인데, 총격전은커녕 격투...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22874648
727,시리즈 ‘쌍천만’을 향해…영화 ‘신과함께-인과 연’ 800만 돌파,영화 '신과함꼐-인과 연' 스틸. [사진 롯데엔터테인먼트] ? 지난 1일 개봉한 ‘신과함께-인과 연’(김용화 감독)이 개봉 9일째 800만 관객을 돌파했다. ? 9일 배급사 롯데엔터테인먼트는 이날 오후...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22874378
728,앤젤리나 졸리 폭로 “브래드 피트 아이들 양육비 외면했다”,영화 ‘미스터 & 미세스 스미스’ 포스터 [사진 이십세기폭스코리아] ? 미국 영화배우 앤젤리나 졸리가 전 남편인 배우 브래드 피트와 벌이고 있는 이혼소송 서류에서 피트가 자녀 양육비를 외...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22871054
729,“다채로운 이야기 가득” 대단한 단편영화제 25편 본선 진출작 선정,대단한 단편영화제 포스터 [사진 KT&G 상상마당] ? 제12회 ‘대단한 단편영화제’가 7일 단편 경쟁 부문에서 총 589편의 대단한 상상력이 돋보인 출품작 중 예심을 거쳐 25편의 본선 진출작을 발표...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22867780
730,"나쁜 사람은 없다, 용서를 구할 용기가 없을 뿐","‘신과함께’ 촬영현장의 김용화 감독. 직접 각본을 쓰고 1·2편을 함께 촬영, 2편에선 저승 삼차사의 전생에 대한 이야기를 펼쳤다. [사진 롯데엔터테인먼트] 저승 판타지 영화 ‘신과함께-인...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22864404
731,하늘을 나는 시리아 소년 … 난민은 악마가 아니다,"영화 ‘주피터스 문’. 초능력 장면은 배우가 직접 30~40m 와이어에 매달린 채 촬영됐다. [사진 엣나인] 국경을 넘던 시리아 난민 소년이 경찰의 총에 맞아 쓰러진다. 다음 장면, 죽은 줄 알았던 ...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22861404
732,"‘신과함께2’, 개봉 5일 만에 500만 관객 돌파","사진 크게보기 왼쪽부터 김용화 감독, 배우 이정재, 하정우, 주지훈. [사진 롯데엔터테인먼트 제공] 영화 ‘신과함께-인과 연’(이하 신과함께2)이 개봉 5일째 누적관객수 500만 명을 돌파했다. ?...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22860193
733,"""난민은 복잡한 문제, 도움 청한 이들 악마화해선 안 된다""","영화 '주피터스 문' 한 장면. [사진 엣나인] 국경을 넘던 시리아 난민 소년이 경찰의 총에 맞아 쓰러진다. 다음 장면, 죽은 줄 알았던 소년의 몸이 서서히 공중에 떠오른다. ? ? 유럽 난민문제 다...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22860022
734,‘미션 임파서블:폴아웃’ 500만 돌파…올해 외화 흥행 2위 오를 듯,‘미션 임파서블:폴 아웃’ 포스터 [사진 롯데엔터테인먼트] ? 액션 블록버스터 ‘미션 임파서블:폴아웃’(크리스토퍼 맥쿼리 감독)이 개봉 2주차에 500만 관객을 돌파했다. ? ? 4일 영진위 통합...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22859667
735,‘신과함께 2’ 사흘만에 342만명…첫 주말 600만 기록세울까,신과함께 영화 '신과함께-인과연(신과함께2)이 개봉 사흘 만에 누적 관객 342만5055명을 기록하는 등 흥행몰이를 하고 있다. ? ? 4일 영화진흥위원회 영화관 입장권 통합전산망에 따르면 '신과함...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22858988
736,"초고속 흥행 '신과함께2', 3·4편은 감독 바뀔 수도…",연일 흥행 신기록을 세우고 있는 영화 '신과함께-인과 연'에서 저승차사 덕춘(김향기 분)의 전생 장면. [사진 롯데엔터테인먼트] '신과함께-인과 연' 김용화 감독 인터뷰 무시무시한 속도다. ...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22858967
737,첫날 124만…'신과함께2' 본 원작자 주호민 반응,"주호민 작가. [사진 주호민 인스타그램] 개봉 첫날 최다관객 동원기록을 경신한 영화 '신과함께-인과연'(이하 신과함께2) 원작자 주호민 작가는 1일 ""두 번째 작품이 앞선 작품보다 좋았다""고 말...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22853959
738,‘신과함께2’ 첫날 126만 관객 동원…역대 오프닝 최다 기록,영화 '신과 함께-인과 연'의 한 장면. ? ‘신과 함께-인과 연’(신과함께2)이 역대 오프닝 최다 관객을 동원하며 흥행 돌풍을 예고했다. ? 2일 영화진흥위원회 영화관입장권통합전산망에 따르면 ...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22853168
739,저승차사 주지훈 “코미디 재능 처음 알았죠”,‘신과함께-인과 연’의 저승차사 해원맥(주지훈 분)은 성주신(마동석 분)을 통해 고려 시대 무사였던 자신의 전생을 알게 된다. [사진 롯데엔터테인먼트] 시작부터 신기록 행진이다. 1일 개봉...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22853071
740,‘신과함께2’ 한국영화 첫 오프닝 100만…‘쥬라기월드2’도 넘을까,'신과 함께-인과 연' 포스터. ? 영화 ‘신과 함께-인과 연’(신과함께2)이 개봉 당일 100만 명을 넘기며 한국영화 역대 오프닝 기록을 세웠다. ? 1일 배급사 롯데엔터테인먼트에 따르면 ‘신과 함...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22852769
741,"주지훈 ""'신과함께' 덕분에 배우로서 한계가 많이 깨졌죠""",영화 '신과함꼐-인과 연' 한 장면. [사진 롯데엔터테인먼트] 개봉 전부터 기록 행진이다. 1일 개봉한 저승 판타지 영화 ‘신과함께-인과 연’(감독 김용화) 얘기다. 올해 초 1편이 1440만 관객을 ...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22851814
742,400만 관객 돌파 ‘미션 임파서블’…톰 쿠르즈 “사랑해요” 감사인사,‘미션 임파서블:폴 아웃’ 포스터 [사진 롯데엔터테인먼트] ? 영화 ‘미션 임파서블:폴 아웃’(크리스토퍼 맥쿼리 감독)이 400만명의 관객을 돌파했다. ? ? 31일 영화진흥위원회 영화관 입장권 ...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22849362
743,"곰탕 배우러 2063년 미래에서 온 남자, 살인자 된 이유?",김영탁 감독의 첫 장편소설 『곰탕』 . [사진 아르테] 영화 ‘헬로우 고스트’(2010) ‘슬로우 비디오’(2014)를 연출한 김영탁 감독의 첫 장편소설 『곰탕』(아르테)이 KBS 3 라디오 ‘소설극장’(...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22845729
744,560만 관객 공포영화 '숨바꼭질' 미국 리메이크판 나온다,문화 콘텐트 기업 CJ ENM이 공포스릴러 영화 전문 제작사 413 픽처스를 출범하고 한국 공포영화 '숨바꼭질'을 미국판으로 리메이크한다. [사진 CJ ENM] ?문화 콘텐트 기업 CJ ENM이 저예산 공포?스릴...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22844967
745,개인이 사라지는 세상 무섭다,새 영화 '인랑'(25일 개봉)으로 돌아온 김지운(54) 감독. [사진 워너브러더스 코리아] “이 정도 규모 영화면 편집?CG(컴퓨터그래픽) 작업이 길어야 하는데 ‘인랑’은 여름시장을 겨냥한 영화다...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22842651
746,"“현실 외면 못해” 베니스영화제, ‘넷플릭스 영화’ 경쟁부문 초청","베니스국제영화제 기자회견에서 알베르토 바르베라 집행위원장(오른쪽)과 베니스비엔날레재단 파올로 바라타 위원장 [AP=연합뉴스] ? 칸, 베를린과 함께 세계 3대 영화제 가운데 하나인 75회 베...",4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22835968
747,"경찰 최정예 요원 강동원 “30㎏짜리 특수복, 걷기도 힘들었죠”",배우 강동원과 영화 ‘인랑’에서 그가 연기한 임중경(오른쪽). 경찰 특수조직의 최정예 대원이자 인간병기다. [사진 워너브러더스 코리아] “강화복이 주는 이질적 인상 때문인지 포스터 보...,4,중앙일보,2018.08.08 22:57,https://news.joins.com/article/22834733
748,"[하현옥의 금융산책] 잭슨홀 미팅 데뷔하는 파월…금리 인상 놓고, ‘마이웨이’냐 ‘감속’이냐",제롬 파월 미 연방준비제도(Fed) 의장. [중앙포토] ?제롬 파월 미 연방준비제도(Fed) 의장이 또 다른 데뷔전을 치른다. ? 주요국 통화정책 방향 가늠할 ‘잭슨홀 미팅’서 24일 첫 연설 연내 추가 2...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22899683
749,"[증시 개장 전 체크포인트] 고점론에 추락 반복 삼성전자, 반등할까?","한국 주식시장을 지탱해왔던 반도체 주가가 위태롭다. 지난 한 달 사이(7월 10일~8월 10일) 삼성전자 주가는 4만6300원에서 4만 4100원으로 4.8% 하락했고, SK하이닉스 주가는 8만7300원에서 7만4500원으...",1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22897427
750,"땅 짚고 이자장사, 은행원 평균 연봉 1억 초읽기",6개 주요 은행원들이 올해 상반기에만 평균 4750만원의 급여를 받은 것으로 나타났다. 하반기에도 같은 추세라고 가정하면 올해 평균 연봉은 1억원에 육박할 것으로 예상된다. ? 6개 은행 상반기...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22897302
751,여의도 올빼미는 오늘밤도 ‘뉴욕’으로 출근합니다,지난 10일 밤 10시 40분 서울 여의도 한국투자증권 2층 해외투자 영업부 사무실에서 이날 밤샘 근무 당번인 강상훈 대리(앞쪽)와 이대룡 차장이 해외주식 및 선물 관련 업무를 처리하고 있다. [사...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22897279
752,"[서명수의 노후준비 5년 설계] 주택연금도 부실화 가능성, 조기 가입이 답이다",서명수 내 집에 살면서 생활비도 얻어 쓸 수 있는 주택연금에 대한 관심이 높아지고 있다. 그러나 주택연금은 말이 연금이지 실은 대출상품이다. 세금이 붙지 않은 데서도 알 수 있다. 엄밀히 ...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22897283
753,"""주택연금·ELT 가입하면 '노후 월급' 173만원 생겨""",Q. 경기도 안성에 사는 최 모(70)씨. 남편과 함께 물류창고를 관리해주고 그 대가로 받는 월급으로 생활하고 있다. 월급은 최저임금 수준으로 부부가 각 157만원씩 모두 314만원을 받는다. 자녀들...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22897282
754,은행원 평균 연봉 1억원 돌파 초읽기...6개 은행 상반기 급여만 4750만원,은행원들이 올해 상반기 평균 4750만원의 급여를 받은 것으로 나타났다. 5년 내 가장 큰 폭으로 오른 금액이다. 하반기에도 같은 추세라고 가정하면 은행원들의 올해 평균 연봉은 1억원에 육박...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22895905
755,"새벽 2시에 ‘점심’ 먹고, 새벽 4시에 ‘주문’ 넣습니다",지난 10일 밤 10시 30분 서울 여의도의 한국투자증권 2층 해외투자영업부 사무실에서 강상훈 대리(앞쪽)와 이대룡 차장이 미리 예약된 해외주식 및 선물 관련 업무를 처리하고 있다. [한국투자증...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22895517
756,"""국민연금 수령 25년 뒤 67세로···보험료도 최대 4.5%P 인상해야""",국민연금 4차 재정재계산 최종안 발표 전북 전주에 위치한 국민연금공단 건물. [연합뉴스] 현행 제도가 그대로 시행될 경우 국민연금 기금은 2057년 고갈될 것으로 전망됐다. 이를 위해 국민연...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22893237
757,"경남은행, 북한 선철 수입사에 신용장 … 미국 제재 여부 촉각",북한산 선철의 국내 불법 반입 과정에서 신용장을 발부해 준 곳이 경남은행으로 밝혀지면서 미국의 제재 여부에 이목이 쏠리고 있다. 유의동 바른미래당 의원은 지난 15일 “지난해 8월 7일 마...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22891874
758,"한국 GDP, 러시아에 한 계단 밀려 12위 … 1인 소득은 2만8380달러 31위",세계은행(WB)이 집계한 지난해 국내총생산(GDP) 순위에서 한국이 전년보다 한 계단 밀린 12위에 올랐다. 1인당 국민총소득(GNI)은 열 계단 이상 뛰어오른 31위였다. ? ? GDP 순위 12년째 톱10 못 들어 1...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22891801
759,결제혁명 vs 직불카드급 애물단지 … 제로페이 운명은,결제 수수료 0원. 정부와 서울시 등이 연내 시범 도입을 목표로 추진하고 있는 QR코드 간편결제 플랫폼 ‘제로페이’의 목표다. 정부와 서울시 등은 제로페이를 확산해 소상공인들의 신용카드 ...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22891802
760,"[하현옥의 금융산책] 돈이 많이 풀려서, 돈 줄이 말라서…이유는 달라도 금리 올리는 중앙은행","미 연방준비제도(Fed) 빌딩 ? ?각국 중앙은행이 속속 기준금리 인상 대열에 합류하고 있다. 자본이탈ㆍ통화가치 하락 막으려 신흥국, 기준금리 인상 대열 합류 선진국, 경기 하강 대비 실탄 확...",1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22891012
761,잔액 기준 코픽스 0.02%p 상승…주담대 금리 또 올라,"지난 1월 서울의 한 시중은행 주택자금대출 창구. [중앙포토] ?잔액 기준 주택담보대출 금리가 또 오를 전망이다. ? 잔액 기준 1.87%, 11개월 연속 상승 신규취급액 기준은 0.03%p 떨어져 변동분은 17...",1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22890563
762,"경남은행, 세컨더리 보이콧 대상 될까...파장 주목",국내 석탄 수입 업체가 북한산 선철을 국내로 불법 반입한 과정에서 경남은행으로부터 신용장을 발부받았다는 주장이 나오면서 미국의 세컨더리 보이콧 행사 여부가 초미의 관심사로 떠오르...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22889722
763,"코스피, 터키 사태로 하락 마감...한 때 연중 최저치까지 떨어지기도","코스피 지수가 터키발 금융 불안으로 16일 장중에 올해 최저치까지 떨어지는 등 하락세로 장을 마감했다. ? 코스피 지수, 2218.09까지 떨어져 ""한국증시, 당분간 변동성 확대"" 원화가치 2.2원 하락...",1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22888967
764,"제로페이, ‘결제 혁명’ 될까? ‘제2의 직불카드’에 그칠까?",결제 수수료 0원. 정부와 서울시 등이 연내 시범 도입을 목표로 추진하고 있는 QR코드 간편결제 플랫폼 ‘제로페이’의 목표다. 정부와 서울시 등은 제로페이를 확산해 소상공인들의 신용카드 ...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22888657
765,"금감원, 제약·바이오 ‘뻥튀기’ 공시 막는다",금융감독원이 제약·바이오 상장사의 ‘묻지마’ 공시에 제동을 걸었다. 금감원은 15일 제약·바이오 상장사들이 신약 개발과 투자 실패의 위험성을 사업보고서에 제대로 기재해 공시하도록 ...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22888545
766,아르헨 은행에 1억 넣으면 이자 4500만원 … 한국선 그림의 떡,"“아르헨티나 은행에 정기예금 가입할 수 없나요?” ? 금리 45%, 직접투자 방법은 없어 전문가 “금리 폭등·하락 반복할 것” 연 2%대 정기예금 이자에 지친 한국 투자자들이 아르헨티나를 주목...",1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22888543
767,기준금리만 45%! 아르헨티나에 투자할 방법 없을까?,안토니오 반데라스와 마돈나가 함께 촬영했던 영화 에비타. ‘터키발 충격’에 외환위기에 직면한 아르헨티나 중앙은행이 13일(현지시간) 기준금리를 연 45%로 끌어올렸다. 세계 최고 수준에 ...,1,중앙일보,2018.08.20 17:28,https://news.joins.com/article/22886615
768,"완성차사업 M&A설에 다급히 차단 나선 삼성전자, 왜",삼성전자가 21일 임직원들에 보내는 사내 메시지에서 완성차 사업 인수합병(M&A)설을 공식 부인했다. ? ?삼성전자는 이날 오전 사내 미디어인 ‘삼성전자 라이브’에 올린 공지문에서 “전기차...,1,중앙일보,2018.08.21 11:04,https://news.joins.com/article/22901580
769,22세 최연소 박사 유효정 “학원 싫어 중·고·대학 독학”,유효정 박사는 젊지만 수도승 같은 연구자다. 인터뷰를 고사하던 유 박사를 어렵게 대전의 한 카페로 불러냈다. 그의 유일한 취미는 운동이다. 피트니스클럽에서 매일 2시간 반을 보낸다. [프...,1,중앙일보,2018.08.21 11:04,https://news.joins.com/article/22900745
770,"[라이프 트렌드] 무한상상실선 크리에이티브, 거리선 과학 커뮤니케이터",가까워진 과학기술문화③｜ SF영화 속 모습이 현실이 되고 있다. 2054년을 배경으로 한 영화 ‘마이너리티 리포트’(2002)에서 선보인 드론 자율 순찰·추적 시스템은 매년 빠르게 발전하고 있는 ...,1,중앙일보,2018.08.21 11:04,https://news.joins.com/article/22900721
771,[임정욱의 스타트업 스토리] 3.5일에 1개씩 유니콘 생기는 중국,중국 스타트업 VIPKID의 신디 미 대표가 화상교육 사업에 대해 설명하고 있다. [사진 스타트업얼라이언스] 임정욱 스타트업얼라이언스 센터장이 ‘중국산 티가 안 난다 … 앱·게임시장도 차이...,1,중앙일보,2018.08.21 11:04,https://news.joins.com/article/22900700
772,"4000년 전 마야인 벌목으로 인한 토양 파괴, 회복 불가능한 영향 미쳤다","""훼손된 토양 1㎝가 재생성되는 데 100~1000년이 걸릴 수도 있다. 이는 암석이 풍화되고, 미생물이 돌아와 식물이 살 수 있게 되며 유기물질이 형성되는데 걸리는 시간의 '총합'이다. 토양은 공...",1,중앙일보,2018.08.21 11:04,https://news.joins.com/article/22900686
